Weight,Height
179.0090833,67.28544641
167.3014086,70.09411691
175.6832761,64.33679259
195.714693,69.86888284
154.9631741,63.99289908
185.3706202,66.69311562
201.6148974,72.43516123
211.7133851,69.67652822
166.2634667,67.64198904
188.997023,68.41486506
200.4353273,72.0893613
193.0120517,70.2450922
205.5385013,71.37001282
201.8494751,71.10345526
196.2250857,69.37565771
192.7821537,70.13694723
174.974136,67.28152686
201.1293822,70.74308255
166.4018862,66.36754046
177.3064747,67.22592983
172.0773047,68.26964759
178.7191052,68.17049466
183.7399479,67.6727949
168.897518,66.4748368
229.8580951,76.56927352
187.5195145,68.96353445
196.6322394,72.44634816
203.1615983,68.04146071
181.8246867,66.71742172
185.7598838,70.67291067
190.5523722,71.472998
207.924949,71.58255465
181.1123491,67.42170287
200.6778238,69.53359581
188.7924569,70.76459833
149.5671682,67.60266255
205.3857099,71.2382799
214.6060555,69.58211332
216.6959926,73.36589132
223.4132243,73.49841233
187.0848888,69.40999469
221.7025057,71.78788227
168.8263792,67.59911559
179.1872513,67.67104439
182.0812286,68.59056272
208.3370468,71.35273099
207.6838649,67.93550704
173.23066,67.43804695
212.0569807,69.99428992
187.9013748,68.51757854
158.733412,66.69267129
185.7658666,68.48130885
200.5841857,73.98785452
222.8661997,73.33410764
208.6579459,72.56081617
193.5865354,67.67514787
204.1811869,69.93858695
163.0551423,65.32533032
197.1795704,68.16610633
206.7335309,69.26275904
197.6927564,70.03144065
174.4799351,69.02891597
175.8324466,69.14227294
176.6119929,66.7821873
194.8206675,69.45413595
209.6777854,71.45613951
187.8204731,70.35199759
219.2966012,72.0881801
176.2517449,69.25077579
164.0342193,66.70032038
176.9774255,68.07461976
156.1292328,63.41516589
177.1153317,67.42751473
191.3571188,70.50979425
184.2627962,68.66359393
170.043605,67.12613559
174.2150014,69.51460351
141.4595789,59.93864965
160.08529,68.02526048
193.7697802,67.62447726
216.7316335,69.66772402
189.5838621,67.3500077
181.6622367,67.24071567
205.8724575,71.37918001
186.8120606,68.70012441
152.1305061,63.39934965
198.3882652,72.21873615
185.7873037,69.93227078
166.704316,64.48957485
192.7270363,71.58255151
201.1528476,69.71193781
188.7665057,69.96821619
187.6121819,72.25407145
204.2602588,71.79531868
190.3735985,66.96490198
196.8433339,68.26901426
175.4521677,67.03592902
178.1062667,65.74097213
179.024645,69.12305784
203.2794072,71.16322165
174.3218287,68.20968309
206.7443392,69.47322704
181.2658248,68.14476095
165.7478288,63.45886
176.0854243,67.51135804
160.4902892,65.93735194
203.2208674,71.89374157
165.6044904,64.80414049
203.6212077,71.72961129
173.058823,65.70453903
216.0647453,72.85807963
185.9450077,70.22277824
162.5219156,65.56280415
178.7869137,67.49701514
166.7768379,64.82117138
173.9221304,69.59877695
182.0152255,67.67198445
212.8760152,71.90659236
174.9138167,66.45203849
186.5825364,68.10600207
165.3138068,65.07790189
206.790142,73.07197695
172.9379579,66.65652059
183.0853756,66.93341356
184.1984519,69.61299015
183.4046858,69.10449851
174.5290565,65.48267083
150.6194572,64.72162222
183.8520382,69.03049142
154.0591255,62.94895103
186.3699527,68.0034638
180.0565494,67.52510551
156.2861991,65.1939877
169.749522,69.77066855
236.360678,74.88030802
169.810675,67.67265267
188.798293,70.48962054
159.3786296,64.48539029
212.6361678,74.39745903
165.862943,65.09406453
189.2048025,71.41075432
184.9818143,71.65152428
190.5555924,67.00407627
181.8515844,69.34647389
181.2952565,68.53658272
221.1755961,72.60769741
186.7426541,68.23588615
191.3172693,71.13669687
183.5868604,68.32366764
213.0598511,70.57332649
183.7288808,69.03077173
186.289793,68.26658679
200.3566417,71.1706116
199.0132685,70.32469964
145.768216,62.10864035
178.7517272,69.15511404
158.0286206,64.25738938
192.5942266,69.50932394
215.7551046,73.5846783
209.2607585,73.4053574
174.1751766,66.16646523
198.4071463,71.86027322
187.2884789,68.58655387
166.6317495,66.62273938
192.7379267,70.28873874
190.8280374,70.40231926
209.9749585,73.48729547
175.0851255,64.36013556
182.1644323,67.77808173
202.1529554,71.84327864
192.6324027,68.91629283
176.2496593,68.05540022
161.0021152,63.77036299
191.1029893,66.89123829
187.6354638,68.78387283
158.3472457,67.80360374
143.2486718,63.2731515
186.6770884,67.37831944
166.6851125,64.06295219
217.815798,74.03459775
198.752471,71.31765101
206.3469387,70.4094368
187.4915007,69.5600329
139.1966211,62.34671605
209.3098801,71.35320878
199.5086544,70.86880751
156.4606329,63.75414887
179.2976843,66.68582515
169.8145254,67.05480339
190.2827586,72.73859251
141.0968249,63.47241419
185.0517288,71.17058747
157.3104807,64.4645503
177.1464187,66.40871891
168.9820916,67.20410881
205.3539273,71.25353511
170.9898326,66.48826617
202.2682774,71.72349062
184.3748783,67.97996252
180.8539356,67.58112659
162.1244315,68.03509529
165.0705828,64.96377239
187.321636,68.54172854
178.702061,67.95083753
227.2203428,76.80634364
163.2308403,65.7634935
185.2971151,70.36539263
186.1200024,68.31251969
187.8432533,69.48924667
192.8872892,71.49614024
153.5209786,61.22682866
197.2553766,70.0240514
231.3474009,75.99336033
145.9916825,65.73996121
198.8938832,67.360824
203.5371948,70.39987429
162.0170302,66.38423193
191.7103323,67.85653908
235.1366742,75.694314
135.5111157,61.46101309
136.3910055,59.38064956
186.0666781,66.39285493
198.0309579,71.09133217
192.4663555,69.57657185
182.5181998,67.28559807
225.2931439,73.62167715
187.5181408,70.45629855
138.6548279,65.1341657
176.4135007,68.36007218
157.7184384,64.84630137
192.3511167,71.15940048
153.4958975,62.81315544
152.9130637,65.60876846
202.6248928,72.96588002
170.7987439,66.04426807
206.2354701,70.34105811
133.5119835,64.93998961
174.4985557,65.87323411
153.2812122,64.61397563
173.6635731,66.98353564
196.2503316,70.01950469
149.1069188,65.1054427
181.6733542,67.25919794
191.0161622,71.98000945
192.3397407,68.49723451
202.0471123,70.94711392
160.7898642,64.68290848
174.3910884,69.08066651
173.816374,67.04766973
177.9843611,67.1351749
199.8912715,69.74264212
180.6918155,68.89452931
189.2718686,70.25340097
149.4390968,62.30743853
185.0212235,70.46201292
139.4111453,63.71495133
199.868209,73.45960996
199.039289,71.64830831
182.8321969,70.14338611
155.7638138,66.64156891
197.8389021,70.75201202
193.1593488,68.15253435
178.2877855,68.95371945
193.8048924,71.12082662
178.2569076,68.84761219
184.520037,71.33434891
209.2375131,74.34020588
178.954374,69.32985159
206.2397496,71.10458935
205.8834958,71.50520627
200.3931235,71.57969599
194.3287921,70.34775527
165.9559347,66.40239707
201.9579717,74.51787603
206.2235379,72.2299021
207.2395474,73.10605905
181.3212975,69.5580519
221.8859416,72.6580716
160.203314,65.70477385
175.0150905,68.01174873
192.86002,70.18876719
213.7361359,70.83911627
179.7044101,66.07186459
154.6275884,66.55811408
216.5331913,74.52097209
162.2210233,63.73243789
187.0567724,69.89621711
227.2779654,75.85011222
185.4398405,68.38886947
207.5502799,71.00854042
184.988498,68.26572352
215.6752656,72.39194027
158.4698959,67.16719433
194.4889423,69.37895012
182.9040117,68.46437409
196.1030828,68.43299232
180.3659552,68.98828681
185.4448653,70.61636287
170.6325375,65.03853205
205.2814932,73.02420563
182.4559233,68.72024318
200.0600035,68.92530884
221.3292277,75.14690789
119.2428559,63.15427226
169.8410156,64.49772595
181.8159215,69.16948417
178.2665434,67.11787407
176.718917,64.57289686
193.7185875,69.98189155
154.718344,67.29077553
167.5813567,67.57873926
198.6962986,70.03067329
199.0066131,67.28573328
175.1592002,67.71794694
196.3171642,71.25241746
191.1388481,70.98160653
173.2086321,66.79897653
172.7414519,66.38357602
210.3997695,73.5135949
183.9368603,69.37416119
173.8881027,68.72060845
207.3079166,71.5392985
207.6526278,73.0691967
187.368176,69.50522934
190.3614969,67.26886221
198.7077623,69.01627479
220.9081419,72.88887015
202.0679815,70.71093836
181.5376697,68.96436673
200.5757435,70.47219506
190.8181008,69.00629739
162.9410412,66.44641974
177.1331355,68.87487616
180.2579798,68.42316708
232.2326469,74.24229314
198.7721907,69.06903607
208.2210648,73.40103328
185.7183814,70.27382154
210.1115361,74.34086087
196.9332677,67.70533285
162.8110818,66.45444119
204.2587507,69.0557467
172.4362088,68.03572388
209.2814544,68.76377136
201.4180366,70.89251934
201.511538,70.86581545
167.7382482,69.22411519
190.8156844,68.43957627
179.2521557,68.25348675
203.3901693,72.22673274
196.30631,70.8468214
187.9527997,68.78713427
168.3590349,68.87477596
170.6623324,66.7430038
144.7630128,61.67540676
138.1475931,63.33122659
148.9069051,64.9149323
204.1810963,72.96316116
205.3879099,70.07429648
169.0990384,66.01495833
174.5713344,66.68375106
144.545057,62.40153352
194.4983558,69.58728008
230.6787782,73.08489422
193.5198549,70.64894078
199.3762346,72.37206573
178.3541245,69.26342881
167.6296598,66.20571522
149.9377126,64.60280743
164.9033283,68.3685971
192.4386869,68.89078389
174.3557521,65.05530355
207.1995594,71.53605608
196.0591694,73.05977858
154.1150561,65.33533475
181.418074,69.79845688
203.4587668,71.89871242
194.5328192,69.89303775
197.4117818,69.26029154
192.6067167,68.57092912
212.2763278,74.15306451
189.0065686,67.50296648
217.1632825,72.79348627
184.6155357,68.90949129
195.6701715,68.72052925
169.7808397,68.31234188
122.6801118,61.0744871
165.7847424,69.57359157
198.7115194,71.16501786
182.0722418,71.76882246
170.4761269,68.16192501
157.2492892,64.89042521
176.6005297,66.47328059
165.0262845,67.17293183
164.0519828,62.56214148
176.5893792,70.04970229
177.3635878,69.32618896
146.3343794,65.60017843
188.259135,69.0775775
162.3102783,64.87257058
202.9105993,70.70409374
146.1592111,63.74472687
170.2623061,66.10603795
164.8884348,64.56436382
188.5649778,71.99317364
203.8092633,73.07565651
160.1937638,66.03495575
191.9477997,70.80320122
177.0496586,65.20452194
161.6803834,66.24281665
183.4706797,65.99646426
158.1133397,67.51676785
162.5060369,66.30707054
126.4556128,60.26910783
171.14303,68.69712366
181.4931577,66.73417092
185.2850818,67.27329355
164.9634337,66.56010463
173.5200527,67.51636961
182.7535702,69.14877531
194.3347513,69.41611942
208.3393116,71.61647581
196.7497878,70.31094431
197.7879404,68.39519172
191.4982206,67.77763687
174.0426095,70.48905264
215.2255088,74.7069641
187.0738839,67.11570303
194.5188195,67.6194866
193.4346648,69.07131434
187.9108757,69.45866255
178.2894592,65.51954144
174.3473587,71.46296084
176.4850905,67.42424017
213.3595304,72.44884667
192.8205005,72.08810651
194.4010794,71.33131266
173.2730115,69.27970323
188.7110357,70.76876216
143.4180133,65.40914689
137.3241783,62.78899152
183.4290565,68.27884184
182.8753489,66.10890245
191.5222749,69.05063819
198.0455483,71.21207602
173.8308701,67.59396229
167.6290788,65.40907059
209.1129982,71.27332641
204.564479,72.43261756
199.9663875,70.85779432
192.3478359,70.17147875
200.9071461,72.12278473
201.5464245,70.04141692
187.6556988,70.24665423
184.4360029,69.44075394
191.8245966,68.44834863
194.2417376,72.68851411
207.7765473,70.17117561
218.6921,73.43395339
200.1203609,69.89562407
223.3975723,73.18107491
184.1486543,68.41127477
209.9759929,70.11697013
196.419012,68.5801273
160.165791,64.57507562
159.1951056,64.91152102
189.6098581,69.65496531
199.2678611,69.58244383
181.3247792,70.03506834
178.6749378,67.17471476
189.1397057,70.66233952
181.146042,68.00008113
179.0063335,69.13003825
173.1962657,68.05002578
193.7262785,66.7379274
194.9017702,70.4417673
189.9399079,69.39964952
188.3149697,69.94763631
188.7570372,68.74245754
155.1375509,65.21912499
171.9750392,67.50490126
154.4411225,64.84516155
191.1488079,69.10689826
182.1925128,68.9574386
175.8986269,65.55142428
167.6670583,65.75248564
156.1813399,67.56494159
146.9545159,64.82807152
156.4908907,66.18187867
193.7200436,71.17286856
215.4875718,70.48223089
179.4158106,67.97905689
203.2450302,72.30926487
232.2093773,74.81405247
207.7107569,74.01689711
184.2776278,70.23648981
172.5150389,68.52851255
156.8657432,65.38609473
185.857731,67.29040435
175.2580721,65.89268577
217.3541372,74.11788216
193.726609,68.48707761
179.4431862,71.45648743
175.2328348,69.24444557
170.810301,65.49350879
176.830677,66.81625534
205.8992639,71.79871867
171.6955097,68.07462328
185.7127596,70.21235163
211.7241665,76.84267883
165.9794173,63.72472687
172.0248141,63.22282474
158.3687632,67.17137404
181.7832593,68.94972
216.2149063,70.4157304
176.67115,70.09857714
186.1972499,68.22485977
174.7051113,65.07178455
135.8944622,64.6264021
190.9202428,68.37453089
164.0864114,65.75939892
208.2044353,71.94848639
173.9578558,66.70567332
184.8139092,68.27902252
218.5728016,72.97521006
175.0176496,68.13127094
186.965591,68.60241271
159.936436,65.52163299
205.7036291,71.42909695
219.0517283,74.14110828
165.2295227,65.59991303
196.6550119,73.03580691
189.3246707,71.05995586
169.9587892,65.66112437
182.8665632,69.56923538
227.4371382,75.25945676
204.0317413,71.91091158
214.3432907,73.5416087
178.4379493,65.38962908
178.177298,67.89477655
179.2458831,67.91967138
183.1715278,66.65876334
208.8391625,73.18176748
192.0811314,70.12788739
213.6839434,72.73178767
175.5521238,68.96722477
183.1248016,69.47507618
152.7918283,62.18292852
182.7558152,68.04853075
171.224027,65.59430176
185.5887401,70.33021348
204.6271564,72.50441019
190.8609752,71.15471676
194.7541892,68.005429
202.1767836,72.97945059
182.3613965,67.71839337
188.0533331,68.52223104
171.6851696,66.35133111
172.962111,68.18009307
211.0412112,71.87871688
200.8009211,71.7655592
210.0484067,71.15352385
175.6487627,66.0943193
186.5978956,70.81587986
206.1647183,71.3018407
186.6735164,69.80629069
175.5713129,65.52238918
191.0889397,68.55835352
211.4644879,72.26741402
142.1747596,63.58056583
205.8433383,71.04475607
163.1420518,65.67839007
151.8756691,65.20734666
142.7258712,64.83819361
186.4515428,69.96481063
170.0013479,67.37851835
164.5022351,63.230812
180.2983567,70.3753442
193.0701422,71.60855972
176.4172388,67.08755188
160.0635017,63.9735571
180.4195303,67.57547281
185.3482108,65.19286221
205.1692351,71.78199597
206.2240269,72.10029956
210.187294,72.37219364
215.7091144,73.09928377
181.5911787,69.91053458
161.8897691,64.56082848
197.6833194,70.34610444
179.5714664,68.53897839
186.1190374,67.78938051
192.3289666,72.6291227
179.2091948,67.19651912
237.5676083,75.94686644
152.6458481,63.95622575
196.3225311,69.01265725
172.5249689,64.96634668
202.3346955,72.05532404
193.8237781,66.97666791
186.9222837,70.28008648
179.7227431,67.19317134
167.6166926,65.90308782
232.7186777,73.69685922
171.7254568,67.97467956
179.995124,65.62990179
163.5857985,65.82395075
190.9943108,71.71587
205.4730911,73.50426823
147.3712842,64.03231884
199.6028399,68.27990776
220.3834481,74.33873882
206.2855806,69.81151958
209.2265666,71.41794564
228.5587852,73.29150846
205.3890558,72.08703157
167.8423915,63.91454108
193.5116952,72.24732475
188.4506741,70.59702452
214.9813939,70.86561611
198.4041765,71.95838771
178.1658017,68.15370179
189.5834255,68.9295424
180.2012661,66.29919303
149.9346064,65.27353936
180.8962866,68.4840293
170.1006473,65.64153589
178.8188277,68.86875033
181.3633972,68.45942981
194.3300031,69.32130537
203.2584802,70.46431845
219.0951656,72.66524188
181.904824,69.33966738
185.9758251,68.5689594
201.679352,71.61782407
175.4450634,68.9039419
188.3951823,72.6645041
217.3684879,71.38031123
211.5794961,70.28116225
197.0608841,70.71040603
186.7188019,68.52125026
140.0099786,61.74065772
187.5508307,68.77246399
205.35946,73.56863634
179.2165702,66.5597304
208.4964966,70.30977776
211.7664268,72.56422057
228.4488269,73.68980797
170.7999514,68.14164184
186.2085658,68.45706108
229.3395116,73.83892928
176.8826374,66.66789351
240.9422666,74.40065811
172.6695664,67.76651316
155.3447978,64.06949227
170.3722156,66.63511494
194.7495235,69.3803027
190.0880629,70.00198015
227.116582,74.59473633
175.6246198,68.46138309
187.0287475,69.58169997
183.0630581,67.04770187
194.9414068,71.22342339
167.2849042,67.0735038
208.5784763,73.11969322
169.9651516,66.46344464
164.336269,67.78633303
195.9714769,70.34949975
205.6360496,71.1257544
212.058247,72.29758383
193.8284447,68.95533491
165.1439238,67.14350957
189.8386177,69.9667996
189.1265817,68.57268425
169.936601,68.09296485
224.133192,75.88543313
211.0191128,71.99164339
185.5340211,68.45675437
208.2945887,72.46702493
166.3523353,67.73714618
174.3248392,70.03482109
216.1964831,72.19290998
187.8630711,69.59294259
200.7345781,71.05091844
181.5636902,70.80955947
189.3688237,68.06191397
203.5134146,73.39098706
218.5330155,75.34158414
205.234403,72.25270472
176.4793431,66.17587032
156.4454748,61.67848102
199.8296986,71.89221787
148.9142878,62.4768027
186.6065519,67.96640648
201.481472,69.69340801
150.6709379,62.94868151
197.4726556,71.35947191
187.7085661,67.3323783
192.1997882,67.77967032
175.2969694,69.16140409
201.7955042,68.8632082
203.4936873,67.07585192
187.3466372,67.30338623
174.3997304,67.52463932
179.7959681,68.56837467
198.0267851,71.56651734
210.5459695,73.22911602
169.4965109,69.43986047
220.3371555,71.62309757
171.4052256,65.76851763
208.3815392,72.74454456
178.0730551,67.23126085
192.3495218,70.87782625
189.0227457,69.96281114
178.2166779,65.87234985
184.4932506,70.85919069
197.8870628,71.59492645
184.8335198,70.05099011
175.8798044,67.50006718
140.5127924,65.14868762
187.5686902,69.02297414
184.4476667,70.82191668
190.7991898,70.85934683
177.0319067,68.05445
186.2839251,69.83697663
160.490301,63.49209925
164.0591567,66.63140176
191.8880429,70.88466566
181.3729706,67.35659794
225.7975247,70.44071308
196.2496978,69.42761166
187.0278285,68.84511687
196.6198197,71.32989784
219.1132095,75.28284701
174.2434883,68.31418833
158.7158702,66.77872373
185.9639951,70.56945509
159.7616564,66.99116742
178.8862048,67.60806653
201.1850848,72.77820977
175.1655077,72.35824904
189.80977,70.6399789
190.3654723,68.56217931
192.570363,68.13842635
136.6726435,63.39315884
161.5786407,63.67128785
195.322675,69.57803008
194.581051,69.10198331
178.5511913,70.96336883
196.1380275,70.35969056
179.3664566,69.24464038
187.6266091,68.93206938
204.7061013,72.42276135
194.6070531,68.43411936
196.6725565,71.59583216
200.5107262,72.9702825
186.4254196,68.72182448
200.3725775,70.59742018
209.7067299,70.54400785
125.8270219,61.13647544
204.5806985,70.8193038
192.3687772,67.83798573
224.6036548,72.35477176
198.7021759,70.08775314
162.7298484,65.51390658
187.3334814,69.36822131
188.7584321,70.43473903
200.6062376,69.16318774
194.2800659,69.08244535
188.3185876,65.62500563
176.0486441,70.25426107
218.5083389,74.26187679
223.1906998,73.42797007
180.4822588,68.95308194
191.4150254,69.30950273
210.4940033,71.96959796
196.3757818,69.26367868
206.0778851,69.32222398
167.4441401,64.57101734
187.5319002,69.60588259
203.0764788,71.97789626
205.5457947,71.38257685
186.7145678,68.91425443
207.5564082,70.64713915
201.6114938,71.59068401
202.9068593,71.86062465
153.8813772,64.14969589
162.5104693,68.08254615
192.9692761,71.18791145
186.3045996,68.26001881
179.2535701,68.15546647
159.0089916,66.27025725
177.2248263,64.76225938
161.6361003,64.59445871
158.7536285,67.40595053
184.6835273,72.11775736
167.2945421,68.14398254
186.9023127,69.55204142
196.2062567,71.80366854
172.7062583,68.07178728
205.8912338,68.50305566
192.100036,69.24164203
139.3105709,62.80721218
169.0727355,63.78640194
189.1761747,71.4586641
201.6018122,70.35852191
194.0961313,70.43922148
168.1535612,68.38438688
185.97165,70.94947253
206.4936129,71.10557757
186.1084084,70.13526573
140.1517157,60.9357397
199.9461546,71.7023898
197.2586623,71.15953593
207.5751785,71.12708285
182.8562129,70.45158502
216.0565032,72.36335432
167.7261923,67.90676328
180.0518562,67.72493598
190.408985,71.77420598
196.5041361,72.79672984
188.5944082,70.4036733
217.2382251,73.14317771
197.1775885,70.4389286
176.7073551,68.52204945
144.4617234,62.4947331
218.906557,69.32588186
203.846582,71.91830192
205.9416398,72.06318034
204.3651038,72.70722408
178.3272355,67.89481224
200.1206742,69.89315067
173.7771864,68.31918688
202.9951328,71.70421757
145.9135449,65.54030251
166.1296141,64.82150387
200.3073145,68.69037325
222.1839669,75.42716052
217.6441493,70.59372691
195.2304029,71.00674868
178.1738332,67.36349029
186.354916,67.16702152
204.3431869,72.58802109
171.7319275,67.71981426
200.1298194,71.77374399
152.3493799,60.93623604
181.4544623,68.27549144
176.0300672,68.65021796
185.7338021,67.83760801
206.6727082,72.39194804
187.40143,69.35749107
200.2424787,69.50818174
180.6366889,66.97028641
187.7790754,68.05883702
205.4793679,73.84752958
199.1441775,70.42847374
187.9232913,68.3606064
250.3171507,75.15687858
184.1305417,66.11876309
187.1636686,67.77378647
132.9481789,60.26719012
193.7599323,70.7796703
165.8390452,65.11934931
180.5753341,66.21466375
191.8136736,69.0173776
185.7878654,67.14452992
209.1775806,69.47615015
183.6769019,69.74159588
203.2306515,68.30453594
191.0077617,71.05255895
190.9647655,67.96293514
170.2199475,65.77565831
195.1792696,70.54598058
196.7192842,68.85485671
165.9559529,67.61638297
157.5119383,63.76404949
201.4713307,69.71713796
188.2412257,69.55905319
184.0617957,70.00897326
163.700812,68.1110971
207.1301089,72.09346812
211.1148097,73.07534485
206.6412168,73.9036702
171.5365546,67.00355583
166.6227324,65.73888272
157.4131471,63.86155376
189.9096712,67.78265811
182.74196,68.03290834
164.7249349,66.52826617
200.9419157,69.35797636
174.3012473,65.87693778
194.466166,68.35987406
212.0087426,75.53722116
187.2898022,67.80204383
175.6027079,67.86431223
162.6243273,66.49982259
162.9002409,64.95081171
180.5205798,69.35342667
185.0096096,67.94278509
170.5057487,67.44865627
190.251042,69.63973762
209.3234214,72.44521272
182.6293478,67.45989887
196.4737536,69.94810278
215.8751493,71.67929496
169.4096452,64.98809012
146.9566461,60.21701856
192.5735455,71.41433682
202.7377144,68.9146226
211.4604798,73.60910652
180.932596,68.6895151
210.0417032,74.31989027
174.6299947,67.35201875
189.2039245,68.36285847
188.1521677,69.68364342
153.4680504,68.84301209
179.0972488,66.55028818
186.0256649,68.99207862
178.0783604,67.3185455
164.2954408,64.96117997
212.5948655,71.36359491
174.654961,68.74838823
196.4295427,69.91509254
216.8597562,73.97251066
183.5816586,69.06808803
195.1162435,68.74698552
166.31193,67.97172099
178.9724812,65.80601499
156.9173142,64.57971744
191.9207273,70.46230271
198.4232792,71.33055367
183.1967135,70.96852756
158.6197611,65.23963503
186.5955147,69.50122288
198.1411753,70.19241426
184.6606371,68.4994407
166.2532759,69.19182443
189.7029699,70.56336105
199.3398571,69.4264827
191.4978986,69.77787507
181.5529917,67.47116994
166.6695699,64.43456675
192.0156786,66.90026045
200.1477049,70.15002037
170.7122297,66.68703847
136.668509,61.61112054
194.1779795,68.16331517
218.3144513,69.219568
195.8570133,70.06592968
181.674739,69.88345085
180.8044498,69.03382367
205.5496716,70.71743938
183.4055261,69.08270299
184.0102671,68.41336612
191.9956928,70.10224621
193.7909946,72.19723016
200.7132709,71.63697357
178.4039696,68.64741231
163.7837028,66.37841132
207.0181045,69.07217688
185.5401186,68.85868023
213.8966895,72.2895961
172.4670879,65.4897624
210.7982626,70.63945057
209.78398,71.95918775
215.258776,71.05324896
191.9591286,69.78016415
200.2184902,69.4312592
199.75143,72.31126088
191.5634948,65.80991193
167.7226288,65.91497066
204.8682907,70.64519081
167.3729801,65.23410167
214.0044377,70.1969204
147.1971904,64.0683621
178.1690905,66.81925072
240.8517285,74.11230421
211.1248252,69.00153742
196.507741,69.99666269
170.4843974,67.46777075
213.701377,74.44660762
180.2437089,70.11909775
179.9376959,68.78631637
178.3005128,67.72724957
201.3907634,70.83987238
190.4098292,70.33271525
191.7638521,69.47740992
194.1978123,70.96726656
159.6337403,64.14422174
201.8027886,70.66469951
185.6835857,69.49152342
182.3314872,68.48916396
177.6034457,66.93373779
180.3443354,66.85719376
183.8137983,69.86143908
157.7281142,66.6952964
205.2812962,70.56722389
163.9772379,64.3285802
144.5510438,64.99140451
177.8973362,68.12899058
207.6930891,71.95468013
184.5100232,68.73324896
188.7309428,70.96204204
193.4541646,70.8995167
208.6932356,71.83446614
162.2912152,65.7129823
193.458537,68.49131172
182.4174166,70.1203784
166.3981217,66.8672457
202.993331,72.4456338
194.6871008,70.89388978
171.3054651,68.30937446
201.2606294,71.59478298
192.3450524,68.87917946
194.4505572,69.35331975
199.4991242,70.03715822
186.129922,68.6714647
180.7659086,66.46737814
213.4725743,70.29958539
201.9148471,72.3502416
189.7170543,70.37993201
157.6114698,65.01090452
177.0037601,68.15631187
207.074913,69.92371421
208.8709177,73.43273647
156.769607,63.72025952
129.2919824,62.25863646
202.0910374,72.21015322
222.2467954,74.244124
216.9465466,70.11469362
201.8776566,72.20120368
175.155597,68.09285476
186.0576438,68.04105455
188.9599045,71.42288707
219.0261409,72.87320321
192.9420675,69.64182079
188.2230995,67.68432553
180.0922958,67.38313598
150.8569104,63.41876337
174.9311432,65.21555599
192.9785286,69.4658588
186.7810035,68.93072908
188.0899421,69.21700915
172.3825469,68.9416586
195.1543137,67.45276727
152.2898395,65.37643501
174.1576333,69.63931191
157.0004638,64.79045114
192.0275342,68.8629876
182.0089108,67.08326417
167.9127926,67.03886523
189.8097614,67.2953506
194.2108233,70.54915307
176.1555489,65.4048857
159.3112919,67.11010034
173.5326991,66.86272506
205.5640713,71.95536184
163.0489345,64.03775956
147.8668245,61.62586107
202.11628,70.95959104
166.9015146,66.91186328
168.5215667,69.22066833
188.7721544,67.37476485
211.8364641,71.54108225
203.8954577,71.89066467
216.4022645,73.61021505
161.8095448,64.09632554
195.0172064,70.96261712
203.4651918,70.28027169
171.3806026,67.44445411
187.1209452,69.47309637
189.7802755,68.74364712
200.4662815,70.9014608
157.4881832,66.66872691
173.6430404,67.78879933
183.5225201,68.45703503
193.2231968,69.50985237
188.8441724,69.76960444
176.0090834,66.48723135
219.133231,72.7266202
189.9901271,71.49017916
198.0771994,71.47357056
165.0713967,64.63944884
186.3774477,69.68984844
187.71678,70.00488668
157.45154,67.0328297
185.729441,69.88530113
158.0432301,65.3577593
138.0926359,64.44509767
181.4048084,68.28642572
177.3817664,69.93644733
191.5936244,68.38252163
182.89736,67.5109499
193.1380768,71.87258406
181.2904838,72.03894449
178.5074996,68.68893071
187.3225748,68.68885514
192.9577313,67.55914912
189.4250725,69.51564045
194.8675429,72.20387691
196.9727172,71.3057143
175.3908251,69.63452662
196.2687078,69.20634844
187.1141436,67.19207608
199.0395678,72.16981015
206.0172567,69.62855658
184.2074156,67.90087499
159.0765877,64.76656601
180.7027514,69.02650105
192.7598755,69.3804995
162.6905941,63.0124453
197.628079,69.7739209
195.1463069,70.22947004
145.7650273,64.93574441
247.386741,76.26866786
166.0157385,66.46340679
179.4279332,68.41195285
199.7144207,71.78105742
198.5505755,67.38315251
196.1880483,70.09517516
206.396597,72.72060324
190.3651823,70.55054847
164.6464698,64.48402419
189.603114,68.41998276
179.5732951,67.3967832
188.9558325,69.76192984
179.5370418,66.81180175
204.5867297,69.39499177
190.8404988,70.41969377
153.889337,62.69332385
210.1698701,71.20165968
168.6186759,65.03578583
206.6004422,69.57589127
211.7641408,73.79893605
177.3728153,68.08804896
192.9148094,71.44719367
178.1132529,68.03767646
159.0888654,67.77487038
170.541401,68.17919768
205.64992,72.9909156
183.2808067,69.90708058
188.2023211,68.19879582
192.4078354,68.78471701
186.0567292,67.5683852
184.5166876,70.82464272
211.285555,73.68246616
145.6943594,62.95115026
161.3282278,65.45585482
211.1702891,72.73629299
181.5525586,68.84021056
162.4759573,67.46708591
139.8279838,61.32850178
212.2562528,73.35838291
157.6905016,65.15943897
220.7572561,71.98182975
185.4227779,70.86380037
181.9053186,67.61919626
182.6760417,68.3382369
211.490801,70.34761712
197.2876862,70.48268138
182.6217298,67.78378223
203.4216758,72.46060879
193.2376047,70.4320483
212.1108792,71.05336754
186.3543674,69.62291705
186.2707727,65.6823646
174.0463505,70.42760261
180.7144438,69.57852542
183.3290335,68.08498674
199.056247,72.61703752
196.5603077,70.95699006
253.8890038,78.52821043
156.8810996,66.7759834
197.560031,69.23705155
176.2691478,67.72418199
204.6354397,72.14053012
